"speciesName","FirstYrConverged","LastYrConverged","PropYrConverged","mean_means","median_means","mean_medians","median_medians"
"Bryoria fuscescens_last10yrs",NA,NA,NA,0.102149631360551,0.0988192013870206,0.101736672051696,0.0981421647819063
"Bryoria lanestris_last10yrs",NA,NA,NA,0.268030058256229,0.266631580363206,0.269002423263328,0.268982229402262
"Bryoria smithii_last10yrs",NA,NA,NA,0.717343042866484,0.721235835215186,0.694426494345719,0.684470920840065
"Bryoria subcana_last10yrs",NA,NA,NA,0.111458177320155,0.103364758931467,0.101978998384491,0.0922859450726979
"Buellia abstracta_last10yrs",NA,NA,NA,0.808751079065903,0.808279737505253,0.871768982229402,0.86894184168013
"Buellia aethalea_last10yrs",NA,NA,NA,0.351210462322484,0.347123141231732,0.349414378029079,0.344911147011309
"Buellia arborea_last10yrs",NA,NA,NA,0.137572874815753,0.137678721426263,0.0644588045234249,0.0654281098546042
"Buellia arnoldii_last10yrs",NA,NA,NA,0.346611720945923,0.345896392951088,0.336995153473344,0.336934571890146
"Buellia asterella_last10yrs",NA,NA,NA,0.0358904650561987,0.0364932696823802,0.00474555735056543,0.00464458804523425
"Buellia badia_last10yrs",NA,NA,NA,0.037381690511539,0.015940638894261,0.0191033925686591,0.00656300484652666
"Buellia disciformis_last10yrs",NA,NA,NA,0.0615470230383297,0.0586865229333919,0.0596324717285945,0.0565428109854604
"Buellia erubescens_last10yrs",NA,NA,NA,0.0111646968412512,0.0104143188955406,0.00939014539579967,0.00848142164781907
"Buellia griseovirens_last10yrs",NA,NA,NA,0.336731427585408,0.328798681564441,0.325928917609047,0.319567851373182
"Buellia hyperbolica_last10yrs",NA,NA,NA,0.363987287258613,0.363630880454766,0.335480613893376,0.335420032310177
"Buellia insignis_last10yrs",NA,NA,NA,0.642215493762623,0.611366599099328,0.636328756058158,0.640953150242326
"Buellia jugorum_last10yrs",NA,NA,NA,0.25056783343924,0.242027666013774,0.224333602584814,0.211328756058158
"Buellia leptocline_last10yrs",NA,NA,NA,0.0948446641917827,0.0921334762716982,0.069951534733441,0.0686591276252019
"Buellia leptoclinoides_last10yrs",NA,NA,NA,0.383579725096904,0.368506580060267,0.379907108239095,0.36470113085622
"Buellia ocellata_last10yrs",NA,NA,NA,0.237532026627541,0.233335217608999,0.235803715670436,0.231926494345719
"Buellia pulverea_last10yrs",NA,NA,NA,0.471174538697812,0.471530836443903,0.391983037156704,0.388327948303715
"Buellia pulverulenta_last10yrs",NA,NA,NA,0.276284300481745,0.276744293977055,0.305189822294023,0.306340872374798
"Buellia sanguinolenta_last10yrs",NA,NA,NA,0.572931495492037,0.589922966448503,0.63685379644588,0.691437802907916
"Buellia saxorum_last10yrs",NA,NA,NA,0.00252764977628619,0.00246667437341472,0.00234248788368336,0.00222132471728595
"Buellia schaereri_last10yrs",NA,NA,NA,0.274556964985675,0.276673982018558,0.276797253634895,0.276252019386106
"Buellia stellulata_last10yrs",NA,NA,NA,0.0350020321095114,0.0284452011437008,0.0295436187399031,0.022516155088853
"Buellia subdisciformis_last10yrs",NA,NA,NA,0.0147315458524851,0.0137834461959928,0.0132471728594507,0.0122172859450727
"Buellia uberior_last10yrs",NA,NA,NA,0.0423055572924013,0.0393949633250885,0.0216478190630049,0.0203957996768983
"Buellia violaceofusca_last10yrs",NA,NA,NA,0.0066947405564466,0.00706673050180624,0.00579563812600969,0.00615912762520194
"Buelliella physciicola_last10yrs",NA,NA,NA,0.145141925339545,0.144175594861586,0.112681744749596,0.101978998384491
"Bunodophoron melanocarpum_last10yrs",NA,NA,NA,0.0240783832018097,0.023296857149366,0.0233642972536349,0.0226171243941842
"Byssoloma marginatum_last10yrs",NA,NA,NA,0.560230090052624,0.554512882629135,0.534430533117932,0.501817447495961
"Byssoloma subdiscordans_last10yrs",NA,NA,NA,0.211837195431983,0.20648374409331,0.148202746365105,0.137015347334411
"Caeruleum heppii_last10yrs",NA,NA,NA,0.0261135281541078,0.0247750744379769,0.0158117932148627,0.0147415185783521
"Calicium abietinum_last10yrs",NA,NA,NA,0.495038671880112,0.492126484457816,0.491013731825525,0.490205977382876
"Calicium adspersum_last10yrs",NA,NA,NA,0.56813008845311,0.568948070089723,0.552988691437803,0.553715670436188
"Calicium corynellum_last10yrs",NA,NA,NA,0.000893728306594795,0.000903119391099045,0.000747172859450727,0.000807754442649435
"Calicium diploellum_last10yrs",NA,NA,NA,0.565633477725802,0.587118091857651,0.661773021001616,0.73031098546042
"Calicium glaucellum_last10yrs",NA,NA,NA,0.0671278900911093,0.0675280169373965,0.0657714054927302,0.0663368336025848
"Calicium lenticulare_last10yrs",NA,NA,NA,0.0144300314522567,0.0124946561699789,0.0131058158319871,0.0112075928917609
"Calicium parvum_last10yrs",NA,NA,NA,0.303242777831903,0.302937937170131,0.30654281098546,0.304624394184168
"Calicium salicinum_last10yrs",NA,NA,NA,0.056584961807974,0.0548575960180833,0.053513731825525,0.0518982229402262
"Calicium victorianum_last10yrs",NA,NA,NA,0.828609084656446,0.829362328397621,0.837580775444265,0.838752019386106
"Calicium viride_last10yrs",NA,NA,NA,0.140418100776152,0.135858608074055,0.138529886914378,0.134087237479806
"Caloplaca ahtii_last10yrs",NA,NA,NA,0.158282312480036,0.158840015665541,0.197011308562197,0.197495961227787
"Caloplaca albolutescens_last10yrs",NA,NA,NA,0.168407797968811,0.134775270741937,0.128069466882068,0.0950121163166396
"Caloplaca alociza_last10yrs",NA,NA,NA,0.00837312729657457,0.00564885850459036,0.00704765751211631,0.00413974151857835
"Caloplaca alstrupii_last10yrs",NA,NA,NA,0.519441610962389,0.519082956357025,0.532168820678514,0.531704361873991
"Caloplaca aractina_last10yrs",NA,NA,NA,0.43574741157476,0.436854166030497,0.501615508885299,0.510601777059774
"Caloplaca arcis_last10yrs",NA,NA,NA,0.231211499582915,0.233851303143238,0.221163166397415,0.219709208400647
"Caloplaca arenaria_last10yrs",NA,NA,NA,0.202729624739534,0.20143306737782,0.148626817447496,0.149030694668821
"Caloplaca arnoldii subsp. oblitterata_last10yrs",NA,NA,NA,0.0476201901288675,0.0482210074803927,0.0362277867528272,0.0362479806138934
"Caloplaca asserigena_last10yrs",NA,NA,NA,0.283484008740131,0.287828076022465,0.278796445880452,0.278877221324717
"Caloplaca aurantia_last10yrs",NA,NA,NA,0.158289086178408,0.157143531396759,0.157875605815832,0.15670436187399
"Caloplaca austrocitrina_last10yrs",NA,NA,NA,0.746339694551038,0.769871989218308,0.776373182552504,0.801999192245557
"Caloplaca britannica_last10yrs",NA,NA,NA,0.841203280263406,0.840897518669476,0.84747576736672,0.846223747980614
"Caloplaca caesiorufella_last10yrs",NA,NA,NA,0.834361057268894,0.837813910631774,0.892831179321486,0.895193861066236
"Caloplaca calcitrapa_last10yrs",NA,NA,NA,0.808751079065903,0.808279737505253,0.871768982229402,0.86894184168013
"Caloplaca ceracea_last10yrs",NA,NA,NA,0.0171156756224896,0.0163251280701576,0.0159733441033926,0.0153473344103392
"Caloplaca cerina var. cerina_last10yrs",NA,NA,NA,0.0669496473072186,0.0645947268394045,0.0625201938610662,0.0591680129240711
"Caloplaca cerina var. chloroleuca_last10yrs",NA,NA,NA,0.0661192815565886,0.0643628882274334,0.0316033925686591,0.030997576736672
"Caloplaca cerinella_last10yrs",NA,NA,NA,0.279168805410428,0.228950550547785,0.273424878836834,0.217084006462036
"Caloplaca cerinelloides_last10yrs",NA,NA,NA,0.136529186036536,0.126294697321106,0.105008077544427,0.104806138933764
"Caloplaca chalybaea_last10yrs",NA,NA,NA,0.42489054236603,0.436902514968783,0.41185379644588,0.424575928917609
"Caloplaca chlorina_last10yrs",NA,NA,NA,0.1129684394126,0.10809638112438,0.108602584814217,0.103392568659128
"Caloplaca chrysodeta_last10yrs",NA,NA,NA,0.113199587325453,0.112525670983899,0.111490306946688,0.110662358642972
"Caloplaca cinnamomea_last10yrs",NA,NA,NA,0.768109870356987,0.759887448761031,0.751635702746365,0.743336025848143
"Caloplaca cirrochroa_last10yrs",NA,NA,NA,0.00950185083128668,0.00927118156080552,0.00874394184168013,0.00848142164781906
"Caloplaca citrina s. lat._last10yrs",NA,NA,NA,0.224524738418914,0.186498213633965,0.221748788368336,0.18406704361874
"Caloplaca citrina s. str._last10yrs",NA,NA,NA,0.200658539198023,0.244185282825536,0.187802907915994,0.239398222940227
"Caloplaca concilians_last10yrs",NA,NA,NA,0.000247645927759173,0.000123689671067269,4.03877221324717e-05,0
"Caloplaca coralliza_last10yrs",NA,NA,NA,0.372144886136433,0.38322371211273,0.368780290791599,0.382875605815832
"Caloplaca crenularia_last10yrs",NA,NA,NA,0.13661166399354,0.132810262043975,0.134834410339257,0.130553311793215
"Caloplaca crenulatella_last10yrs",NA,NA,NA,0.129892409677155,0.122802910339499,0.122394991922456,0.116316639741518
"Caloplaca dalmatica_last10yrs",NA,NA,NA,0.128849223775366,0.127003027443294,0.125302907915994,0.123485460420033
"Caloplaca decipiens_last10yrs",NA,NA,NA,0.084601620501307,0.0826258514381325,0.0831785137318255,0.0814822294022617
"Caloplaca dichroa_last10yrs",NA,NA,NA,0.140439997149957,0.0942895480985901,0.132936187399031,0.087237479806139
"Caloplaca ferruginea s. lat._last10yrs",NA,NA,NA,0.12422044304592,0.123019723216264,0.0829765751211632,0.0808764135702747
"Caloplaca ferruginea s. str._last10yrs",NA,NA,NA,0.0557226300174444,0.0553921607831219,0.0267568659127625,0.025343295638126
"Caloplaca flavescens_last10yrs",NA,NA,NA,0.347797263571268,0.353904443352251,0.347273828756058,0.353190630048465
"Caloplaca flavocitrina_last10yrs",NA,NA,NA,0.321580475898963,0.31332041725982,0.319588045234249,0.309773828756058
"Caloplaca flavorubescens_last10yrs",NA,NA,NA,0.00538868305247326,0.00406221963068681,0.00420032310177706,0.0034329563812601
"Caloplaca flavovirescens_last10yrs",NA,NA,NA,0.107144161508235,0.10714845717205,0.103655088852989,0.10359450726979
"Caloplaca granulosa_last10yrs",NA,NA,NA,0.00276193612899254,0.0025438024416335,0.0023626817447496,0.00222132471728595
"Caloplaca haematites_last10yrs",NA,NA,NA,0.545266166358154,0.564238107978811,0.626151050080776,0.655593699515348
"Caloplaca herbidella s. str._last10yrs",NA,NA,NA,0.0527456198770119,0.0515893774353202,0.0641760904684976,0.0646203554119548
"Caloplaca holocarpa s. lat._last10yrs",NA,NA,NA,0.302180458352782,0.319399569197631,0.299394184168013,0.317952342487884
"Caloplaca holocarpa s. str._last10yrs",NA,NA,NA,0.257348553918397,0.171678930817153,0.16046042003231,0.0409935379644588
"Caloplaca irrubescens_last10yrs",NA,NA,NA,0.808751079065903,0.808279737505253,0.871768982229402,0.86894184168013
"Caloplaca limonia_last10yrs",NA,NA,NA,0.246644486742697,0.175894103949975,0.227867528271405,0.163166397415186
"Caloplaca littorea_last10yrs",NA,NA,NA,0.00644722186273555,0.00621041506412354,0.0053513731825525,0.00514943457189014
"Caloplaca lucifuga_last10yrs",NA,NA,NA,0.0131721532411723,0.0129135288326894,0.00531098546042003,0.0053513731825525
"Caloplaca luteoalba_last10yrs",NA,NA,NA,0.0058371164256975,0.00587881889966056,0.00470516962843296,0.00434168012924071
"Caloplaca marina_last10yrs",NA,NA,NA,0.0499355165726589,0.0494683858531249,0.0490105008077544,0.048465266558966
"Caloplaca maritima_last10yrs",NA,NA,NA,0.257248850894782,0.254886938613086,0.137439418416801,0.135904684975768
"Caloplaca marmorata_last10yrs",NA,NA,NA,0.0911620806668712,0.0932496521057598,0.0870759289176089,0.0899636510500808
"Caloplaca microthallina_last10yrs",NA,NA,NA,0.0191728260063486,0.0192228229284964,0.0179321486268175,0.0179725363489499
"Caloplaca monacensis_last10yrs",NA,NA,NA,0.808751079065903,0.808279737505253,0.871768982229402,0.86894184168013
"Caloplaca oasis_last10yrs",NA,NA,NA,0.171929697008473,0.16308408910358,0.164620355411955,0.155896607431341
"Caloplaca obliterans_last10yrs",NA,NA,NA,0.275381132620532,0.275034298664116,0.270113085621971,0.270092891760905
"Caloplaca obscurella_last10yrs",NA,NA,NA,0.194389984232672,0.194212171621039,0.18782310177706,0.188105815831987
"Caloplaca ochracea_last10yrs",NA,NA,NA,0.0261846216931871,0.026001428898948,0.0245557350565428,0.0249394184168013
"Caloplaca phlogina_last10yrs",NA,NA,NA,0.0593887942913839,0.0498731113014371,0.051373182552504,0.0429119547657512
"Caloplaca pyracea_last10yrs",NA,NA,NA,0.518850493692342,0.534999117843933,0.501272213247173,0.516155088852989
"Caloplaca ruderum_last10yrs",NA,NA,NA,0.0478173544333432,0.044692474093936,0.0462237479806139,0.0434168012924071
"Caloplaca saxicola_last10yrs",NA,NA,NA,0.220754854160699,0.229254700510439,0.219022617124394,0.228089660743134
"Caloplaca scopularis_last10yrs",NA,NA,NA,0.26844282368463,0.263067603206201,0.251595315024233,0.251413570274637
"Caloplaca soralifera_last10yrs",NA,NA,NA,0.326951340125935,0.319207112552935,0.324151857835218,0.314822294022617
"Caloplaca sorediella_last10yrs",NA,NA,NA,0.837654122843625,0.831954661540468,0.928210823909531,0.929927302100162
"Caloplaca suaedae_last10yrs",NA,NA,NA,0.622118039752279,0.631653068376305,0.648303715670436,0.654684975767367
"Caloplaca teicholyta_last10yrs",NA,NA,NA,0.196202566540984,0.196951187445077,0.195133279483037,0.196688206785137
"Caloplaca thallincola_last10yrs",NA,NA,NA,0.0431683616665382,0.0431009579148545,0.0424474959612278,0.0425080775444265
"Caloplaca ulcerosa_last10yrs",NA,NA,NA,0.540079149271955,0.530422569720624,0.534632471728595,0.523828756058158
"Caloplaca variabilis_last10yrs",NA,NA,NA,0.0593803726091511,0.0600248130628895,0.0580775444264944,0.0589660743134088
"Caloplaca verruculifera_last10yrs",NA,NA,NA,0.0745186130083122,0.0752027747201214,0.011470113085622,0.0114095315024232
"Caloplaca virescens_last10yrs",NA,NA,NA,0.0300603949732614,0.0299676171171237,0.0286954765751211,0.0285743134087237
"Caloplaca vitellinula_last10yrs",NA,NA,NA,0.420645093588519,0.426154327872206,0.433198707592892,0.441437802907916
"Caloplaca xantholyta_last10yrs",NA,NA,NA,0.0395888922494834,0.0377222597057767,0.038610662358643,0.0369547657512116
"Calvitimela aglaea_last10yrs",NA,NA,NA,0.234719972401117,0.234793955970719,0.235157512116317,0.235056542810985
"Calvitimela armeniaca_last10yrs",NA,NA,NA,0.00712334965322057,0.00692177456840999,0.000706785137318255,0.000605815831987076
"Candelaria concolor_last10yrs",NA,NA,NA,0.0931879375336565,0.0917298414009414,0.0889337641357028,0.0881462035541195
"Candelaria pacifica_last10yrs",NA,NA,NA,0.315591811604424,0.306537267216221,0.275262520193861,0.263630856219709
"Candelariella aurella f. aurella_last10yrs",NA,NA,NA,0.264484784504299,0.271379530925628,0.262843295638126,0.270395799676898
"Candelariella aurella f. smaragdula_last10yrs",NA,NA,NA,0.00294466845715266,0.00289684663135135,0.000262520193861066,0.000201938610662359
"Candelariella coralliza_last10yrs",NA,NA,NA,0.0261672451574721,0.0235993409518657,0.0254846526655897,0.0229200323101777
"Candelariella medians f. medians_last10yrs",NA,NA,NA,0.154232331553026,0.151593309573283,0.153372374798061,0.150343295638126
"Candelariella medians f. steepholmensis_last10yrs",NA,NA,NA,0.730618207216521,0.737081442393028,0.728069466882068,0.722940226171244
"Candelariella reflexa_last10yrs",NA,NA,NA,0.45191760492689,0.442944011687114,0.453251211631664,0.445981421647819
"Candelariella superdistans_last10yrs",NA,NA,NA,0.0084976954884503,0.00580911281758224,0.00595718901453957,0.0034329563812601
"Candelariella vitellina f. flavovirella_last10yrs",NA,NA,NA,0.0141564540137374,0.0142357632370669,0.0115710823909532,0.0119143780290792
"Candelariella vitellina f. vitellina_last10yrs",NA,NA,NA,0.460258475362884,0.448204563994364,0.4593901453958,0.446688206785138
"Candelariella xanthostigma_last10yrs",NA,NA,NA,0.0377682517847908,0.0364743663380878,0.034672859450727,0.0336227786752828
"Capronia normandinae_last10yrs",NA,NA,NA,0.307247929962625,0.307740204553574,0.290731017770598,0.28937802907916
"Carbonea aggregantula_last10yrs",NA,NA,NA,0.796198846459767,0.795986898770652,0.794002423263328,0.791296445880453
"Carbonea assimilis_last10yrs",NA,NA,NA,0.185431543962151,0.184109424674293,0.167023424878837,0.164176090468498
"Carbonea supersparsa_last10yrs",NA,NA,NA,0.145370637629191,0.147378257615745,0.140488691437803,0.142770597738287
"Carbonea vitellinaria_last10yrs",NA,NA,NA,0.837121090945928,0.869772104431768,0.886187399030695,0.942245557350565
"Carbonea vorticosa_last10yrs",NA,NA,NA,0.318724307810426,0.311284854252792,0.29967689822294,0.292710016155089
"Catapyrenium cinereum_last10yrs",NA,NA,NA,0.12492906398879,0.123844836018335,0.114660743134087,0.115205977382875
"Catapyrenium daedaleum_last10yrs",NA,NA,NA,0.271051806311487,0.271160233955544,0.269386106623586,0.269386106623586
"Catapyrenium psoromoides_last10yrs",NA,NA,NA,0.265418591536052,0.26429080710979,0.267104200323102,0.266054119547658
"Catillaria aphana_last10yrs",NA,NA,NA,0.0706581623428902,0.0754055615577713,0.000222132471728595,0.000201938610662359
"Catillaria atomarioides_last10yrs",NA,NA,NA,0.0850343071463851,0.0785820201567814,0.0795032310177705,0.0741114701130857
"Catillaria chalybeia var. chalybeia_last10yrs",NA,NA,NA,0.375802683257017,0.37771129697784,0.369709208400646,0.371264135702747
"Catillaria chalybeia var. chloropoliza_last10yrs",NA,NA,NA,0.128999717419238,0.133129831561508,0.0670436187399031,0.0670436187399031
"Catillaria contristans_last10yrs",NA,NA,NA,0.273434451684264,0.273251628474641,0.269386106623586,0.269386106623586
"Catillaria gilbertii_last10yrs",NA,NA,NA,0.317212318970185,0.31373156499818,0.325646203554119,0.325928917609047
"Catillaria lenticularis_last10yrs",NA,NA,NA,0.178020924063327,0.183648080074567,0.17548465266559,0.180331179321486
"Catillaria lobariicola_last10yrs",NA,NA,NA,0.165931896097526,0.143427913065943,0.120193861066236,0.0820880452342488
"Catillaria modesta_last10yrs",NA,NA,NA,0.376457672019221,0.369185797820493,0.342710016155089,0.341074313408724
"Catillaria nigroclavata_last10yrs",NA,NA,NA,0.169245028299276,0.130957067839256,0.141983037156704,0.100868336025848
"Catillaria scotinodes_last10yrs",NA,NA,NA,0.41282837290191,0.39876492697735,0.34608239095315,0.344608239095315
"Catillaria stereocaulorum_last10yrs",NA,NA,NA,0.136277486795529,0.12447216046322,0.121203554119548,0.106017770597739
"Catillaria usneicola_last10yrs",NA,NA,NA,0.315124808118938,0.314668159061464,0.288025040387722,0.28766155088853
"Catinaria atropurpurea_last10yrs",NA,NA,NA,0.0670685020844572,0.066476942524624,0.0657310177705977,0.0652261712439419
"Catinaria neuschildii_last10yrs",NA,NA,NA,0.271291339553988,0.271161748646593,0.269386106623586,0.269386106623586
"Catolechia wahlenbergii_last10yrs",NA,NA,NA,0.000280478370938871,0.000267585320729165,0.000181744749596123,0.000201938610662359
"Cavernularia hultenii_last10yrs",NA,NA,NA,0.212779375675855,0.199461303157779,0.269163974151858,0.269184168012924
"Cecidonia umbonella_last10yrs",NA,NA,NA,0.332453170599774,0.33329061904575,0.270436187399031,0.270294830371567
"Cecidonia xenophana_last10yrs",NA,NA,NA,0.294256170366633,0.292420801046179,0.303715670436187,0.306037964458804
"Celothelium ischnobelum_last10yrs",NA,NA,NA,0.0246929539480604,0.0247664709928182,0.0208400646203554,0.0209006462035541
"Cercidospora cladoniicola_last10yrs",NA,NA,NA,0.0839579616281499,0.0823203685473556,0.0733239095315024,0.0734046849757674
"Cercidospora decolorella_last10yrs",NA,NA,NA,0.191620947232042,0.192410507205809,0.206906300484653,0.210117124394185
"Cercidospora epipolytropa_last10yrs",NA,NA,NA,0.180986567962127,0.184725691874518,0.17720113085622,0.182653473344104
"Cercidospora macrospora_last10yrs",NA,NA,NA,0.425496527843414,0.42103776209608,0.417790791599354,0.414478998384491
"Cetraria aculeata_last10yrs",NA,NA,NA,0.121951048093501,0.116381438224597,0.120718901453958,0.115004038772213
"Cetraria ericetorum_last10yrs",NA,NA,NA,0.683884638463847,0.684158864190135,0.67580775444265,0.679018578352181
"Cetraria islandica subsp. islandica_last10yrs",NA,NA,NA,0.0143525883282997,0.0141055301006675,0.0139337641357027,0.0137318255250404
"Cetraria muricata_last10yrs",NA,NA,NA,0.0550432729056427,0.0508807443749222,0.0532310177705978,0.0485662358642973
"Cetraria sepincola_last10yrs",NA,NA,NA,0.0214117332573322,0.0209871653562771,0.0197697899838449,0.0194870759289176
"Cetrariella commixta_last10yrs",NA,NA,NA,0.326318902084069,0.322404231537855,0.33358239095315,0.333804523424879
"Cetrariella delisei_last10yrs",NA,NA,NA,0.726921973295876,0.728914773545206,0.719184168012924,0.720315024232633
"Cetrelia cetrarioides_last10yrs",NA,NA,NA,0.010771670866602,0.00689847862007525,0.00753231017770598,0.00424071082390953
"Cetrelia monachorum_last10yrs",NA,NA,NA,0.10767441849193,0.0969890001924263,0.0837035541195477,0.0670436187399031
"Cetrelia olivetorum s. lat._last10yrs",NA,NA,NA,0.0384588963742901,0.0345087214698852,0.0374394184168013,0.0335218093699515
"Cetrelia olivetorum s. str._last10yrs",NA,NA,NA,0.808751079065903,0.808279737505253,0.871768982229402,0.86894184168013
"Chaenotheca brachypoda_last10yrs",NA,NA,NA,0.0719690183881069,0.066612658842621,0.066013731825525,0.0609854604200323
"Chaenotheca brunneola_last10yrs",NA,NA,NA,0.0718070494448475,0.0678671259694629,0.0690024232633279,0.0650242326332795
"Chaenotheca chlorella_last10yrs",NA,NA,NA,0.699307083373927,0.711068956249421,0.757996768982229,0.774535541195477
"Chaenotheca chrysocephala_last10yrs",NA,NA,NA,0.0589343021539634,0.0582963082253298,0.0572899838449111,0.0563408723747981
"Chaenotheca ferruginea_last10yrs",NA,NA,NA,0.177311291306837,0.176607947547582,0.176211631663974,0.175787560581584
"Chaenotheca furfuracea_last10yrs",NA,NA,NA,0.0691918868785101,0.0702583990224548,0.0636308562197092,0.0647213247172859
"Chaenotheca gracilenta_last10yrs",NA,NA,NA,0.5570628225989,0.555626150256383,0.559995961227787,0.559672859450727
"Chaenotheca hispidula_last10yrs",NA,NA,NA,0.493552978076483,0.498841321935102,0.538348142164782,0.543214862681745
"Chaenotheca laevigata_last10yrs",NA,NA,NA,0.104390828824401,0.102490024850627,0.0978392568659128,0.096829563812601
"Chaenotheca phaeocephala_last10yrs",NA,NA,NA,0.808751079065903,0.808279737505253,0.871768982229402,0.86894184168013
"Chaenotheca stemonea_last10yrs",NA,NA,NA,0.596526492309974,0.578626249135414,0.595072697899839,0.565529079159935
"Chaenotheca trichialis_last10yrs",NA,NA,NA,0.190520899828271,0.194922592016876,0.186005654281098,0.19093295638126
"Chaenotheca xyloxena_last10yrs",NA,NA,NA,0.27508499840291,0.275174044060302,0.269648626817448,0.269588045234249
"Chaenothecopsis caespitosa_last10yrs",NA,NA,NA,0.632861434366377,0.625971129019202,0.631966882067851,0.62924071082391
"Chaenothecopsis debilis_last10yrs",NA,NA,NA,0.808751079065903,0.808279737505253,0.871768982229402,0.86894184168013
"Chaenothecopsis epithallina_last10yrs",NA,NA,NA,0.885171223099693,0.900312456528367,0.928857027463651,0.929220516962843
"Chaenothecopsis nigra_last10yrs",NA,NA,NA,0.232943306446961,0.225598539256188,0.226978998384491,0.221324717285945
"Chaenothecopsis parasitaster_last10yrs",NA,NA,NA,0.236391646030516,0.226246009092024,0.246102584814217,0.242528271405493
"Chaenothecopsis pusilla_last10yrs",NA,NA,NA,0.162557891491896,0.162667942884757,0.151696284329564,0.150242326332794
"Chaenothecopsis pusiola_last10yrs",NA,NA,NA,0.358189134745462,0.359324795565178,0.335420032310178,0.335420032310178
"Chaenothecopsis retinens_last10yrs",NA,NA,NA,0.312297528218088,0.307169923373597,0.288085621970921,0.279382067851373
"Chaenothecopsis savonica_last10yrs",NA,NA,NA,0.00823691415991356,0.00741868411396875,0.00619951534733441,0.00555331179321486
"Chaenothecopsis vainioana_last10yrs",NA,NA,NA,0.0915318409870066,0.0802379712930905,0.0701332794830372,0.0634087237479806
"Chaenothecopsis viridireagens_last10yrs",NA,NA,NA,0.724223090725874,0.72568257431559,0.740912762520194,0.742023424878837
"Chionosphaera coppinsii_last10yrs",NA,NA,NA,0.808751079065903,0.808279737505253,0.871768982229402,0.86894184168013
"Chionosphaera lichenicola_last10yrs",NA,NA,NA,0.288282113752571,0.283437713722907,0.291902261712439,0.293820678513732
"Chrysothrix candelaris_last10yrs",NA,NA,NA,0.163643731093626,0.164412866973288,0.162641357027464,0.163469305331179
"Chrysothrix chlorina_last10yrs",NA,NA,NA,0.00279455045666117,0.00257921591836082,0.00113085621970921,0.000908723747980613
"Chrysothrix chrysophthalma_last10yrs",NA,NA,NA,0.00173717492912458,0.00169542398504794,0.00145395799676898,0.00141357027463651
"Chrysothrix flavovirens_last10yrs",NA,NA,NA,0.0956400163441223,0.0945166911683091,0.0921849757673668,0.0913772213247173
"Cladonia alpina_last10yrs",NA,NA,NA,0.808751079065903,0.808279737505253,0.871768982229402,0.86894184168013
"Cladonia arbuscula subsp. arbuscula s. st_last10yrs",NA,NA,NA,0.808751079065903,0.808279737505253,0.871768982229402,0.86894184168013
"Cladonia arbuscula subsp. squarrosa_last10yrs",NA,NA,NA,0.0715308606789597,0.0729498232537308,0.0699919224555735,0.0712843295638126
"Cladonia asahinae_last10yrs",NA,NA,NA,0.808751079065903,0.808279737505253,0.871768982229402,0.86894184168013
"Cladonia azorica_last10yrs",NA,NA,NA,0.0699151882070275,0.0634200536370277,0.0659329563812601,0.0652261712439418
"Cladonia bacillaris_last10yrs",NA,NA,NA,0.539685099366156,0.54859162208628,0.538469305331179,0.54715266558966
"Cladonia bellidiflora_last10yrs",NA,NA,NA,0.0888099714656442,0.0856311499485974,0.0766155088852989,0.0748182552504039
"Cladonia borealis_last10yrs",NA,NA,NA,0.355128877184972,0.348325866512337,0.350767366720517,0.346930533117932
"Cladonia botrytes_last10yrs",NA,NA,NA,0.0166963727875211,0.0177811702818101,0.002140549273021,0.00222132471728594
"Cladonia caespiticia_last10yrs",NA,NA,NA,0.0491249811572434,0.0493505731833281,0.0476373182552504,0.0479604200323102
"Cladonia callosa_last10yrs",NA,NA,NA,0.0453912374274585,0.0254463855109259,0.0308562197092084,0.00545234248788369
"Cladonia cariosa_last10yrs",NA,NA,NA,0.0125349469518842,0.0105036553736149,0.0113691437802908,0.00969305331179321
"Cladonia carneola_last10yrs",NA,NA,NA,0.0146428455446514,0.0141284625231506,0.0119749596122779,0.0114095315024233
"Cladonia cenotea_last10yrs",NA,NA,NA,0.219441532198454,0.218484944213323,0.268356219709208,0.268376413570275
"Cladonia cervicornis subsp. cervicornis_last10yrs",NA,NA,NA,0.165492890161391,0.163920743851445,0.16340872374798,0.162257673667205
"Cladonia cervicornis subsp. pulvinata_last10yrs",NA,NA,NA,0.671940530078856,0.672011556971529,0.716316639741519,0.717891760904685
"Cladonia cervicornis subsp. verticillata_last10yrs",NA,NA,NA,0.0969091577978476,0.0951812164253582,0.0942447495961228,0.0935985460420032
"Cladonia chlorophaea s. lat._last10yrs",NA,NA,NA,0.50299557419393,0.507905021116005,0.504967689822294,0.51029886914378
"Cladonia chlorophaea s. str._last10yrs",NA,NA,NA,0.491600795782325,0.533882366427272,0.507128432956381,0.558663166397415
"Cladonia ciliata var. ciliata_last10yrs",NA,NA,NA,0.127683923481201,0.128994967348108,0.123909531502423,0.124697092084007
"Cladonia ciliata var. tenuis_last10yrs",NA,NA,NA,0.147755839800458,0.146330606404744,0.14501211631664,0.143376413570275
"Cladonia ciliata_last10yrs",NA,NA,NA,0.074427368019516,0.0747170738883259,0.0680533117932149,0.0680533117932149
"Cladonia coccifera s. lat._last10yrs",NA,NA,NA,0.0494243810487672,0.0477644493043811,0.045718901453958,0.0438206785137319
